log_id,name,url,invokeTime,formattedResponse,functionInitialLoad,functionInnertime,msSinceFunctionLoad,firstRun,serverStart,serverEnd,serverDifference
2881,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932580003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:03:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932580176,1958389,false,1710932580003,1710932580136,133
2882,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932590001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:03:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932590164,1968377,false,1710932590001,1710932590122,121
2883,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932600003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:03:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932600142,1978355,false,1710932600003,1710932600101,98
2884,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932610001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:03:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932610156,1988369,false,1710932610001,1710932610117,116
2885,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932620003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:03:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932620159,1998372,false,1710932620003,1710932620117,114
2886,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932630003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:03:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932630150,2008363,false,1710932630003,1710932630110,107
2887,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932640006,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:04:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932640214,2018427,false,1710932640006,1710932640176,170
2888,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710932640011,This function initially loaded at Wed Mar 20 2024 08:52:37 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:04:00 GMT+0000 (Coordinated Universal Time).,1710924757004,1710932640220,7883216,false,1710932640011,1710932640181,170
2889,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932650003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:04:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932650165,2028378,false,1710932650003,1710932650124,121
2890,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932660001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:04:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932660155,2038368,false,1710932660001,1710932660113,112
2891,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932670003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:04:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932670166,2048379,false,1710932670003,1710932670124,121
2892,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932680001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:04:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932680160,2058373,false,1710932680001,1710932680122,121
2893,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932690003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:04:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932690161,2068374,false,1710932690003,1710932690120,117
2894,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710932700016,This function initially loaded at Wed Mar 20 2024 08:52:37 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:05:00 GMT+0000 (Coordinated Universal Time).,1710924757004,1710932700163,7943159,false,1710932700016,1710932700123,107
2895,3. Every 5 Minutes,https://c74aqg48s2.execute-api.us-west-2.amazonaws.com/default/5M,1710932700020,This function initially loaded at Wed Mar 20 2024 09:19:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:05:00 GMT+0000 (Coordinated Universal Time).,1710926360650,1710932700216,6339566,false,1710932700020,1710932700175,155
2896,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932700003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:05:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932700165,2078378,false,1710932700003,1710932700125,122
2897,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932710003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:05:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932710163,2088376,false,1710932710003,1710932710124,121
2898,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932720002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:05:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932720188,2098401,false,1710932720002,1710932720148,146
2899,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932730003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:05:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932730154,2108367,false,1710932730003,1710932730112,109
2900,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932740004,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:05:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932740164,2118377,false,1710932740004,1710932740125,121
2901,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932750002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:05:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932750153,2128366,false,1710932750002,1710932750116,114
2902,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932760001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:06:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932760172,2138385,false,1710932760001,1710932760130,129
2903,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710932760010,This function initially loaded at Wed Mar 20 2024 08:52:37 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:06:00 GMT+0000 (Coordinated Universal Time).,1710924757004,1710932760198,8003194,false,1710932760010,1710932760157,147
2904,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932770004,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:06:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932770154,2148367,false,1710932770004,1710932770113,109
2905,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932780002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:06:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932780160,2158373,false,1710932780002,1710932780133,131
2906,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932790002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:06:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932790167,2168380,false,1710932790002,1710932790130,128
2907,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932800002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:06:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932800190,2178403,false,1710932800002,1710932800150,148
2908,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932810003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:06:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932810159,2188372,false,1710932810003,1710932810120,117
2909,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710932820014,This function initially loaded at Wed Mar 20 2024 08:52:37 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:07:00 GMT+0000 (Coordinated Universal Time).,1710924757004,1710932820170,8063166,false,1710932820014,1710932820132,118
2910,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932820007,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:07:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932820177,2198390,false,1710932820007,1710932820141,134
2911,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932830003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:07:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932830165,2208378,false,1710932830003,1710932830126,123
2912,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932840002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:07:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932840156,2218369,false,1710932840002,1710932840114,112
2913,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932850002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:07:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932850158,2228371,false,1710932850002,1710932850118,116
2914,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932860001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:07:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932860147,2238360,false,1710932860001,1710932860107,106
2915,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932870002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:07:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932870208,2248421,false,1710932870002,1710932870170,168
2916,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932880006,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:08:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932880211,2258424,false,1710932880006,1710932880172,166
2917,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710932880013,This function initially loaded at Wed Mar 20 2024 08:52:37 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:08:00 GMT+0000 (Coordinated Universal Time).,1710924757004,1710932880234,8123230,false,1710932880013,1710932880194,181
2918,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932890002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:08:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932890154,2268367,false,1710932890002,1710932890121,119
2919,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932900003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:08:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932900157,2278370,false,1710932900003,1710932900117,114
2920,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932910001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:08:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932910152,2288365,false,1710932910001,1710932910599,598
2921,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932920001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:08:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932920144,2298357,false,1710932920001,1710932920108,107
2922,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932930003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:08:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932930151,2308364,false,1710932930003,1710932930111,108
2923,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932940007,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:09:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932940156,2318369,false,1710932940007,1710932940117,110
2924,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710932940016,This function initially loaded at Wed Mar 20 2024 08:52:37 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:09:00 GMT+0000 (Coordinated Universal Time).,1710924757004,1710932940179,8183175,false,1710932940016,1710932940143,127
2925,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932950003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:09:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932950157,2328370,false,1710932950003,1710932950116,113
2926,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932960002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:09:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932960190,2338403,false,1710932960002,1710932960151,149
